curriculum_track,job_title,skill_name,similarity_score,status,model,computed_at
IT Network Technology,Data and Analytics Manager,less,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,full stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,python,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,elt,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data wrangling,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data quality,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,restful api,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,backend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,sql queries,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,scrum,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,matlab,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,c/c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,hadoop,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,pandas,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,iaas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,wan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,mysql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,sap hana,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,design patterns,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,aws,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,spark,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,database modeling,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,d3.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,tableau,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data pipelines,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,ldap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,a/b testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data catalog,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,advanced excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,hive,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,tdd,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,azure,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,angular,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,eks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,unix,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,apache,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,google cloud,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,git,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,ms office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,numpy,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,dynamodb,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,ssas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,nlp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data extraction,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,pl/sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,ssis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,data lineage,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,jupyter,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,vertica,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Data and Analytics Manager,exploratory data analysis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,database administration,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,information security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data validation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ids,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,postgres,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,machine learning,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,disaster recovery,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,teradata,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,network security,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,shell scripting,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,shell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,t-sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,r programming,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,office 365,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,express,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,cisco ios,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,redhat,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data visualization,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,deep learning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,penetration testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data analysis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,spring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,etl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data transformation,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ospf,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,oracle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,s3,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data mart,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,postgresql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,configuration management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,jquery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,system design,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,active directory,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,agile,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ruby,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vmware,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,statistics,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,switching,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,aks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,sql server,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data integration,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,javascript,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,mpls,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,node.js,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,scala,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,software development lifecycle,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,jenkins,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,adf,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,firewall,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,jira,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data warehouse,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,bgp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,perl,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,juniper,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,soa,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,business intelligence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,bash,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ssrs,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,splunk,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,amazon web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,802.11,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,puppet,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,routing,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vulnerability scanning,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,networking,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tomcat,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,windows server,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,oop,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,soap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,dns,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,storm,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,continuous delivery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,github,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,react,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tcp/ip,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,f5,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,cybersecurity,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,confluence,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,java,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,r language,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,powershell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vue,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,virtualization,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,log management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,html,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,rails,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,sas,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,php,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,hbase,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,linux,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,devops,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,artificial intelligence,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,kibana,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data mining,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vertica,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,cloud storage,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ips,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,chef,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,gcp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,sql scripting,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tensorflow,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,microsoft sql server,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data analytics,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,full-stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,dhcp,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,database design,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,patch management,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,db2,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,nifi,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,cloud security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,group policy,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,saas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,software engineering,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tsql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data governance,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,backup and recovery,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,css,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,paas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,lan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,less,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,python,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,elt,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data quality,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,logstash,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,elk stack,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,struts,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,backend,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,sql queries,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,scrum,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,matlab,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,c/c++,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,hadoop,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,wan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,iaas,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ubuntu,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,mysql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,centos,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,siem,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,design patterns,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,microsoft office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,aws,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,spark,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,query optimization,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vpn,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tableau,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ldap,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,hibernate,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,advanced excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,hive,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,tdd,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,azure,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,unix,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,eks,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,apache,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,google cloud,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,git,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ms office,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,data extraction,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,pl/sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,ssis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,vlan,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,load balancer,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Information Security Analyst,eigrp,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,swift,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,database administration,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,api development,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,computer vision,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,data validation,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,pig,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,cassandra,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,information security,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,restful apis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,ids,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,nodejs,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,application monitoring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,docker,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,postgres,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,machine learning,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,excel,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,disaster recovery,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,web services,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,network security,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,activemq,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,shell scripting,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,shell,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,t-sql,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,qlikview,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,r programming,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,office 365,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,express,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,redis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,data visualization,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,data pipeline,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,rest api,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,penetration testing,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,data analysis,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,spring,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,etl,0.0,gap,keyword_overlap_v1,2025-12-06T05:04:28.096110
IT Network Technology,Technology Integration,data transformation,1.0,match,keyword_overlap_v1,2025-12-06T05:04:28.096110
